"","year","data","what","model_id","fmodel","qmodel","rmodel","stock"
"2107",1997,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2108",1998,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2109",1999,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2110",2000,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2111",2001,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2112",2002,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2113",2003,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2114",2004,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2115",2005,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2116",2006,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2117",2007,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2118",2008,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2119",2009,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2120",2010,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2121",2011,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2122",2012,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2123",2013,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2124",2014,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2125",2015,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2126",2016,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2127",2017,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2128",2018,NA,"fbar",19,"fmodel1","qmodel1","rmodel3","stk"
"2129",1963,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2130",1964,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2131",1965,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2132",1966,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2133",1967,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2134",1968,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2135",1969,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2136",1970,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2137",1971,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2138",1972,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2139",1973,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2140",1974,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2141",1975,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2142",1976,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2143",1977,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2144",1978,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2145",1979,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2146",1980,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2147",1981,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2148",1982,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2149",1983,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2150",1984,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2151",1985,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2152",1986,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2153",1987,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2154",1988,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2155",1989,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2156",1990,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2157",1991,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2158",1992,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2159",1993,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2160",1994,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2161",1995,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2162",1996,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2163",1997,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2164",1998,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2165",1999,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2166",2000,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2167",2001,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2168",2002,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2169",2003,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2170",2004,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2171",2005,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2172",2006,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2173",2007,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2174",2008,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2175",2009,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2176",2010,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2177",2011,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2178",2012,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2179",2013,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2180",2014,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2181",2015,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2182",2016,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2183",2017,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2184",2018,NA,"ssb",20,"fmodel2","qmodel1","rmodel3","stk"
"2185",1963,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2186",1964,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2187",1965,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2188",1966,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2189",1967,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2190",1968,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2191",1969,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2192",1970,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2193",1971,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2194",1972,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2195",1973,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2196",1974,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2197",1975,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2198",1976,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2199",1977,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2200",1978,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2201",1979,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2202",1980,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2203",1981,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2204",1982,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2205",1983,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2206",1984,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2207",1985,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2208",1986,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2209",1987,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2210",1988,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2211",1989,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2212",1990,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2213",1991,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2214",1992,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2215",1993,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2216",1994,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2217",1995,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2218",1996,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2219",1997,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2220",1998,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2221",1999,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2222",2000,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2223",2001,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2224",2002,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2225",2003,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2226",2004,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2227",2005,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2228",2006,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2229",2007,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2230",2008,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2231",2009,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2232",2010,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2233",2011,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2234",2012,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2235",2013,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2236",2014,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2237",2015,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2238",2016,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2239",2017,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2240",2018,NA,"fbar",20,"fmodel2","qmodel1","rmodel3","stk"
"2241",1963,199811.977274766,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2242",1964,213220.941568332,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2243",1965,226221.250497883,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2244",1966,193536.012680832,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2245",1967,128966.471208921,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2246",1968,77216.912591525,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2247",1969,45692.0757229602,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2248",1970,26295.8627978038,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2249",1971,16471.4700648169,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2250",1972,11695.4755185915,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2251",1973,10770.0866026989,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2252",1974,14238.6945848123,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2253",1975,19718.6459596966,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2254",1976,25281.8278751814,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2255",1977,39736.4980620722,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2256",1978,59991.3968133211,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2257",1979,65768.3453177653,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2258",1980,66440.6674777797,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2259",1981,60490.3022671576,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2260",1982,46745.8812840748,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2261",1983,34250.8611555352,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2262",1984,25117.307644745,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2263",1985,21781.2773611882,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2264",1986,21480.5008179966,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2265",1987,22322.1985921155,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2266",1988,21743.5116210517,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2267",1989,22094.2232273788,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2268",1990,22485.130620363,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2269",1991,18929.9111712275,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2270",1992,16462.8403891602,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2271",1993,17030.742074985,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2272",1994,22494.0972704576,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2273",1995,27486.6241673227,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2274",1996,34427.4635985274,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2275",1997,43137.2208601804,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2276",1998,53332.058531602,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2277",1999,65639.941216514,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2278",2000,81801.6744890514,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2279",2001,92693.745833988,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2280",2002,99943.3254668423,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2281",2003,105653.824139555,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2282",2004,87180.5822113793,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2283",2005,87586.3299012213,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2284",2006,104411.276055626,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2285",2007,89298.1795563407,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2286",2008,73146.196025826,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2287",2009,62168.9817196217,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2288",2010,49003.1331201007,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2289",2011,38948.558017517,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2290",2012,46434.722564924,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2291",2013,74301.3476336786,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2292",2014,89623.5810536335,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2293",2015,95943.2328218177,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2294",2016,133259.069710474,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2295",2017,157684.032170965,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2296",2018,172336.038483709,"ssb",21,"fmodel3","qmodel1","rmodel3","stk"
"2297",1963,0.16770475,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2298",1964,0.23630575,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2299",1965,0.328465,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2300",1966,0.440907,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2301",1967,0.55551925,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2302",1968,0.63624125,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2303",1969,0.64286875,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2304",1970,0.56222025,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2305",1971,0.42649675,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2306",1972,0.28981375,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2307",1973,0.188108,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2308",1974,0.1272815,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2309",1975,0.0982813,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2310",1976,0.092540675,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2311",1977,0.10814475,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2312",1978,0.1503105,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2313",1979,0.226134,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2314",1980,0.3274595,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2315",1981,0.41242,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2316",1982,0.429715,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2317",1983,0.37721075,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2318",1984,0.30136625,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2319",1985,0.243114,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2320",1986,0.21619725,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2321",1987,0.21981,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2322",1988,0.24848775,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2323",1989,0.288983,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2324",1990,0.31526375,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2325",1991,0.30191475,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2326",1992,0.25069675,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2327",1993,0.18897725,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2328",1994,0.1406155,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2329",1995,0.1126315,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2330",1996,0.1027159,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2331",1997,0.10745925,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2332",1998,0.124268,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2333",1999,0.149573,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2334",2000,0.17727725,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2335",2001,0.200801,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2336",2002,0.21757675,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2337",2003,0.23043175,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2338",2004,0.244184,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2339",2005,0.26114975,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2340",2006,0.2783825,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2341",2007,0.2877605,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2342",2008,0.28037,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2343",2009,0.25364425,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2344",2010,0.2142465,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2345",2011,0.17295075,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2346",2012,0.137606,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2347",2013,0.11079625,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2348",2014,0.09156425,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2349",2015,0.07773885,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2350",2016,0.067293175,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2351",2017,0.05883145,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2352",2018,0.0515993,"fbar",21,"fmodel3","qmodel1","rmodel3","stk"
"2353",1963,295567.366455092,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2354",1964,290064.689822474,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2355",1965,285657.883008845,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2356",1966,259824.265155175,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2357",1967,200636.595406986,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2358",1968,142098.134676685,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2359",1969,120347.764859446,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2360",1970,92335.4363735204,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2361",1971,68582.1746038969,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2362",1972,53483.2659692692,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2363",1973,46565.0773291323,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2364",1974,46565.5314504653,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2365",1975,50598.1749169087,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2366",1976,59446.7549214732,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2367",1977,73589.7061657886,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2368",1978,96669.3894657486,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2369",1979,99537.2863734771,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2370",1980,91469.312197337,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2371",1981,89742.2323545728,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2372",1982,79378.503079813,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2373",1983,67571.8770389621,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2374",1984,54374.9528598718,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2375",1985,48294.5155309675,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2376",1986,46761.9384544274,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2377",1987,48455.6216096197,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2378",1988,46922.9562471064,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2379",1989,44847.0198303997,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2380",1990,46612.0813258541,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2381",1991,41665.1110316328,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2382",1992,37290.8742884002,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2383",1993,36263.7791867554,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2384",1994,44674.2402041174,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2385",1995,50335.5855139904,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2386",1996,58955.5010105685,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2387",1997,69122.2652407578,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2388",1998,81456.3909308723,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2389",1999,95431.7605055072,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2390",2000,116302.301348083,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2391",2001,138069.789980912,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2392",2002,141917.640652241,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2393",2003,144551.547096508,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2394",2004,123691.864834043,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2395",2005,119916.442831076,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2396",2006,156685.797768385,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2397",2007,150514.542934646,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2398",2008,126490.981180696,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2399",2009,103015.681497049,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2400",2010,81200.370099127,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2401",2011,64329.9485043128,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2402",2012,64181.9613064001,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2403",2013,92063.3553916949,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2404",2014,108004.402992873,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2405",2015,105844.912785362,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2406",2016,123766.681656411,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2407",2017,132771.979502597,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2408",2018,126042.894249994,"ssb",22,"fmodel1","qmodel2","rmodel3","stk"
"2409",1963,0.109179275,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2410",1964,0.19254075,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2411",1965,0.29214,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2412",1966,0.3721635,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2413",1967,0.425001,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2414",1968,0.45081,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2415",1969,0.45691,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2416",1970,0.46406975,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2417",1971,0.438722,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2418",1972,0.30926175,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2419",1973,0.1559015,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2420",1974,0.08234745,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2421",1975,0.071582475,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2422",1976,0.09902285,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2423",1977,0.13972975,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2424",1978,0.15788375,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2425",1979,0.17247825,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2426",1980,0.218529,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2427",1981,0.27618375,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2428",1982,0.28279225,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2429",1983,0.2484725,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2430",1984,0.21862975,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2431",1985,0.19011275,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2432",1986,0.1582015,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2433",1987,0.14928175,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2434",1988,0.1854575,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2435",1989,0.249799,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
"2436",1990,0.260243,"fbar",22,"fmodel1","qmodel2","rmodel3","stk"
